361331,"Im Lala-Land","http://www.zeit.de/2014/28/leyla-piedayesh-lala-berlin-mode","2014-07-03 10:00:00","eb493d8d8f78897b4349bf98427c3b37"
361332,"Falscher Einser, wahrer Zehner","http://www.zeit.de/2014/28/manuel-neuer-libero","2014-07-03 10:00:00","f0499105d6ea91f3c7199a7b09c23c6f"
361333,"8,50 Euro für alle! Mindestens!","http://www.zeit.de/2014/28/mindestlohn-anspruch-ausnahmen","2014-07-03 11:44:00","f8efd9b4098c39f49e14fd3715eb0f1a"
361334,"Eine Nachhut möchte Vorhut sein","http://www.zeit.de/2014/28/neuer-realismus-ausblick","2014-07-03 10:00:00","cdd44b75c6838ec2e1f2206ea4ce09c6"
361335,"O Sohn! – Mein Papa!","http://www.zeit.de/2014/28/neymar-luis-felipe-scolari-fussball-brasilien","2014-07-03 10:00:00","1611bd3918ea77538d405db9457e745d"
361336,"Jetzt kommt Bio-Fracking","http://www.zeit.de/2014/28/oesterreich-schiefergas-bio-fracking","2014-07-03 10:00:00","e5e1654874eddfe93e6d83a907fe7095"
361337,"Sophie stört","http://www.zeit.de/2014/28/olen-steinhauer-krimi-die-kairo-affaere","2014-07-03 10:00:00","78c864bf2c4074cfac5a8acd3b60f882"
361338,"Aua, aua – Schme-e-erzen!","http://www.zeit.de/2014/28/oper-repertoire","2014-07-20 00:17:00","892def5d49d3eadc458f3a74f642143f"
361339,"Es gibt keinen Toast auf Hawaii","http://www.zeit.de/2014/28/pazifik-hawaii-toast","2014-07-23 00:27:00","b1e437e47d2848b81c958fb42c7dd907"
361340,"Eine bayerische Schnapsidee","http://www.zeit.de/2014/28/pkw-maut-dobrindt","2014-07-03 08:03:00","b1841e2c8b80a89ebad062f6e77355bd"
361341,"Das darf nicht wahr sein","http://www.zeit.de/2014/28/pressefreiheit-urteil-landgericht-sueddeutsche-zeitung","2014-07-03 10:00:00","b443740d0456bd1268232e498f32c0b3"
361342,"Die Seele muss warten","http://www.zeit.de/2014/28/psychotherapie-therapieplatz-wartezeit","2014-11-11 13:12:00","1fa16715b582b79ed931616c4acd90e6"
361343,"Vergesst die Mittelschicht!","http://www.zeit.de/2014/28/regierung-mittelschicht-arme","2014-07-03 10:00:00","2bfa4d60490cf0a614cff693be330d7f"
361344,"Sarkozy auf der Wache","http://www.zeit.de/2014/28/sarkozy-verhaftung-korruption","2014-07-02 13:34:00","f7e053794ce859b7a8aba51222f2301a"
361345,"Conchita Wurst würde zu uns passen","http://www.zeit.de/2014/28/schleswig-holstein-musik-festival-interview-christian-kuhnt","2014-07-03 10:00:00","622325bf4b061119a1748546203f3817"
361346,"Schlauer Fußball, dumme Schule","http://www.zeit.de/2014/28/schule-fussball-lernen","2014-07-03 10:00:00","e84f0a13332f653230f92b3cd5df10c3"
361347,"Haltung und Leidenschaft","http://www.zeit.de/2014/28/schule-lehrerbildung","2014-07-03 10:00:00","3fe53b80d3e7bd155403ea845bf160c1"
361348,"Reiche Linke","http://www.zeit.de/2014/28/schweiz-micheline-calmy-rey","2014-07-03 10:00:00","f6a45947f26da63e7d0ef511246a478a"
361349,"Das Trendchen","http://www.zeit.de/2014/28/sharing-economy-wundercar","2014-07-25 23:56:00","321b0e6e270463d82cde1b39f1346937"
361350,"Es ist ein Armutszeugnis","http://www.zeit.de/2014/28/snowden-ehrendoktor-uni-rostock","2014-07-06 18:53:00","a69d87f201ce75a0cf2f63d1051c37a7"
361351,"Lebensgeschichte","http://www.zeit.de/2014/28/spiele-lebensgeschichte-28","2014-07-03 10:00:00","84f501fb06cf137f3c8c3acf82166b74"
361352,"Logelei","http://www.zeit.de/2014/28/spiele-logelei-28","2014-07-03 10:00:00","172056b1dc037200b07ca62088d44d69"
361353,"Schach","http://www.zeit.de/2014/28/spiele-schach-28","2014-07-03 10:00:00","a4c7ecd7863b088487a717236bcae477"
361354,"Scrabble","http://www.zeit.de/2014/28/spiele-scrabble-28","2014-07-03 10:00:00","47ae92bc53d4e5ab61feecd9edb466f5"
361355,"Lasst sie doch pleitegehen!","http://www.zeit.de/2014/28/staatschulden-staatspleiten-iwf","2014-07-03 10:00:00","3d76f5746a94411258402034deb7c2be"
361356,"Was heißt hier gerecht?","http://www.zeit.de/2014/28/steuerflucht-oasen-gabriel-zucman","2014-07-19 17:18:00","4d23f1ef9d5f856dbbcefb76fa36f1a4"
361357,"Holländische Geldschleuser","http://www.zeit.de/2014/28/steuerparadies-niederlande","2014-07-03 10:00:00","a29d785edbf18e0bb753d908407aad06"
361358,"Hier ruhen unsere Milliarden","http://www.zeit.de/2014/28/steuerverschwendung-elbphilharmonie-stuttgart-21","2014-07-20 14:45:00","25c4af254734bb16fbb0044040ab0e0e"
361359,"Warum weichen die Tauben in Hamburg nie den Radfahrern aus?","http://www.zeit.de/2014/28/tauben-radfahrer-serien-warum-funktioniert-das-nicht","2014-07-03 10:00:00","2253fb0cdee88fdefcf4af3da264d1a0"
361360,"Die Mobilmachung","http://www.zeit.de/2014/28/taxi-streit-hamburg","2014-07-03 14:30:00","ebb8802e46875dbee85372116d2e6044"
361361,"Ein durchsichtiger Plan","http://www.zeit.de/2014/28/transparenzgesetz-hamburg","2014-07-22 21:06:00","306ed629b807e0049f8001109fcb329e"
361362,"Krieg ist immer","http://www.zeit.de/2014/28/unknown-known-donald-rumsfeld-doku","2014-07-03 10:00:00","8476778babf4ca266e26f66c3d6d94bd"
361363,"Der Bundestag und der Krieg","http://www.zeit.de/2014/28/volker-ruehe-bundeswehr-engagement","2014-07-19 19:45:00","00c5e7e418e468c103410a95b5f3031b"
361364,"Versprechen gegen Verbrechen","http://www.zeit.de/2014/28/wahlkampf-verbrechen-einbruch-autodiebstahl","2014-07-03 13:30:00","2fb472df4bfda70fc22a18887d9debd6"
361365,"Nicht im Dunkeln munkeln","http://www.zeit.de/2014/28/welt-des-geldes-bruessel","2014-07-03 10:00:00","110212abf08710db0273b53904439913"
361366,"Dein Hirn, dein Kapital","http://www.zeit.de/2014/28/wissensgesellschaft-brigitta-bernet-schweiz","2014-07-03 10:00:00","66981febaedb61a227a178b633d52d6b"
361367,"Man wusste, da passiert etwas Wunderbares","http://www.zeit.de/2014/28/wolfgang-tiefensee-christian-fuehrer","2014-07-06 13:45:00","d14216ecbf616df8829895b37046c567"
361368,"Die zehn besten Krimis im Juli 2014","http://www.zeit.de/2014/28/zeit-krimibestenliste-juli","2014-07-03 10:00:00","e503997dc6a085e7e25ad59d096f8f08"
361369,"Ab in die Ehe-Ruine","http://www.zeit.de/2014/28/zwangsheirat-tv-sat1","2014-07-05 10:33:00","a2b1cd82d6ac4c1ecd8c5be31b07ad88"
361370,"War da was?","http://www.zeit.de/2014/29/afghanistann-praesident-wahl","2014-07-10 10:00:00","c794b89d0615db5c31efb11c013f232b"
361371,"Vollrausch im Mutterleib","http://www.zeit.de/2014/29/alkohol-schwangerschaft-wirkung","2014-07-28 12:50:00","45ef57691ea2323b822e14bdb01f5e63"
361372,"Dem hört die Kanzlerin zu","http://www.zeit.de/2014/29/angela-merkel-geburtstag-juergen-osterhammel","2014-07-17 22:08:00","203eb2e192dd8d55fed98e277fa4adcd"
361373,"Wilde Gäule im Gestein","http://www.zeit.de/2014/29/archaeologie-felskunst-hunsrueck","2014-07-10 10:00:00","170fdb9e4dc3d90d22cd6c837683ce2f"
361374,"Auf nach Mexiko","http://www.zeit.de/2014/29/automobilindustrie-ausland-mexiko","2014-07-10 10:00:00","cccf76d85c2cb23a1d79f1bc898fe9ac"
361375,"Ich werde das Monster nicht los","http://www.zeit.de/2014/29/axel-scheffler-grueffelo","2014-07-26 12:22:00","42bd52e061684e5890704bdaca12cb13"
361376,"Das Feuerwerk ist abgebrannt","http://www.zeit.de/2014/29/bachmann-preis-tex-rubinowitz","2014-07-10 10:00:00","b451c0cd1205c23d6c9d365064caedd4"
361377,"Wir reden über Schönheit und Sinn","http://www.zeit.de/2014/29/bernhard-von-mutius-digitalisierung-computer","2014-07-27 10:20:00","c5f13d2f6a9abdb39b5a071aa6be0c79"
361378,"Wenn leise Rebellen um Bildung kämpfen","http://www.zeit.de/2014/29/bildung-gehoerlose-studium","2014-07-10 10:00:00","518fc628b74af8a834df4904c5ea30c5"
361379,"Budenzauber","http://www.zeit.de/2014/29/blickfang-christopher-chadbournes","2014-07-14 16:52:00","66ae0b7ef206d2569f1f2369c19a0bcc"
361380,"Die Kanzlerin und der Spion","http://www.zeit.de/2014/29/bnd-affaere-usa-spionage","2014-07-10 10:00:00","a157e1e26cec204668d370cd6f152ea8"
361381,"Es reicht","http://www.zeit.de/2014/29/bnd-nsa-spionage","2014-07-10 10:00:00","a1f26704a405499461a6131ba900ac74"
361382,"Himmlische Selbsthilfe","http://www.zeit.de/2014/29/burn-out-kirche-priester","2014-07-26 11:56:00","71e378ecf117e648b9464da333628447"
361383,"Nicht seelisch zerfetzen, he!","http://www.zeit.de/2014/29/carlos-kleiber-dirigent","2014-07-10 10:00:00","a9ea1cff54f4cd553230e1b97d1027be"
361384,"Sein Geheimnis? Er macht einfach Spaß!","http://www.zeit.de/2014/29/chilly-gonzales-re-introduction-etudes","2014-07-10 10:00:00","b64b4c3cf9860a216718451cc8ff32db"
361385,"Mord als schöne Kunst","http://www.zeit.de/2014/29/clark-rockefeller-walter-kirn-mord","2014-07-25 17:08:00","f2aa2eedc0eedaa6948854a0e502c156"
361386,"Kleine Tiere, unheimliche Welt","http://www.zeit.de/2014/29/clemens-setz-gedichte","2014-07-29 12:28:00","f609a66cde4c796535cbdee63deb227e"
361387,"Ist er besser als wir?","http://www.zeit.de/2014/29/computer-roboter-konkurrenz","2014-07-26 20:10:00","b5f96b9d5645cb9dbf4c65e5d9ef4555"
361388,"Geheimfunk im Notruf","http://www.zeit.de/2014/29/datenschutz-unfallmelder-ueberwachung","2014-07-28 12:32:00","6b44a91edb5eeaf810638bffa566f6e8"
361389,"Weggetreten","http://www.zeit.de/2014/29/dausend-lauterbach","2014-07-10 10:00:00","9f6f920e97597e8740bd7312ca318d1f"
361390,"Gemalte Wut","http://www.zeit.de/2014/29/dieter-brusberg-bernhard-heisig","2014-07-10 10:00:00","1bed8c6b24383344333a61b6c9d17911"
361391,"Man nehme eine Ratte","http://www.zeit.de/2014/29/disneyland-paris-attraktion-ratatouille","2014-07-27 15:12:00","aa231f853c98afead8e7e497c228a67a"
361392,"Lang lebe Dobrindt","http://www.zeit.de/2014/29/dobrindt-auto-maut","2014-07-10 10:00:00","d985464389190ea86c97569dca4c1762"
361393,"Alle zahlen mehr","http://www.zeit.de/2014/29/donnerstalk-oesterreich-steuern","2014-07-10 10:00:00","26017e24bb00d5d5dee6605f0d81b454"
361394,"Die Spannung steigt","http://www.zeit.de/2014/29/elektroautos-anzahl","2014-07-10 10:00:00","f9a1169f4db1a38b8fe4a28215a8fd67"
361395,"Eine verkorkste Reform","http://www.zeit.de/2014/29/energiewende-eeg-sigmar-gabriel","2014-07-11 16:06:00","b00e0db1879de2b21fc7cfaaa602611c"
361396,"Vergesst die Utopie!","http://www.zeit.de/2014/29/europa-utopie-vereinigung","2014-07-10 10:00:00","d8d1e0b1f55fedf9eda345e2c04daba8"
361397,"Wird Karstadt verramscht?","http://www.zeit.de/2014/29/eva-lotta-sjoestedt-karstadt-ruecktritt","2014-07-10 13:45:00","8f29ec3cf2659414e2d95627c680fb9a"
361398,"Großes Folk-Begehren","http://www.zeit.de/2014/29/folkmusik-festival-rudolstadt","2014-07-13 12:31:00","c83d9f08a9f8621e6ccb6be5c32042f9"
361399,"Wir sind das Volk!","http://www.zeit.de/2014/29/franzoesische-revolution-john-thelwall","2014-07-27 10:17:00","331b29b3b92b0318e5136f757911b24b"
361400,"Der Ball gehört den Überlebenden","http://www.zeit.de/2014/29/fussball-weltmeisterschaft-brasilien","2014-07-10 10:00:00","c1c9af7881104af62e87d48211f40d1c"
361401,"Aua, laut gedreht","http://www.zeit.de/2014/29/gabriele-goettle-haupt-und-nebenwirkungen","2014-07-10 10:00:00","1d74ca8f31286f1a6adf67612e4ef939"
361402,"Insel mit Schlagseite","http://www.zeit.de/2014/29/giglio-costa-concordia","2014-07-10 10:00:00","52315cbf4fce004d2d1aae3ce13aac65"
361403,"Stadt auf dem Sprung","http://www.zeit.de/2014/29/hamburg-triathlon-2014","2014-07-11 18:50:00","078f726bb22152483b7af9a68f9d8a4c"
361404,"Stets mit offenem Visier","http://www.zeit.de/2014/29/hans-ulrich-wehler-tod-historische-sozialforschung","2014-07-10 10:00:00","4f42a196fd81e5f254786c3400caf304"
361405,"Das ewige Mädchen von Ipanema","http://www.zeit.de/2014/29/heloisa-pinheiro-ipanema","2014-07-10 10:00:00","33b1a0e9479e67e44e8364fd3ae7a6d3"
361406,"Zwischen Granatfeuer und Leichenbergen","http://www.zeit.de/2014/29/hoerbuch-ernst-juenger-in-stahlgewittern-tom-schilling","2014-07-10 10:00:00","2cbf7f06582757131cee5a261a30ae8d"
361407,"Chinas Apokalypse","http://www.zeit.de/2014/29/industrialisierung-china-mao-zedong-frank-dikoetter","2014-07-29 12:16:00","d9d347dd5bfce98fa7c9b6d650ea5516"
361408,"Ich sag: Konzentrier dich!","http://www.zeit.de/2014/29/inklusion-geistige-behinderung-schule","2014-07-27 10:23:00","a3f22d064981425ab1beafadb240df61"
361409,"Raus aus der Deckung, bitte","http://www.zeit.de/2014/29/internet-pranger-bewertungen","2014-07-25 19:51:00","9f18c1059dbc28a4232579a121d56472"
361410,"Es war alles Illusion","http://www.zeit.de/2014/29/israel-gaza-nahost","2014-07-10 10:00:00","4278e3ab80e7ecca4bda915cae61fcf5"
361411,"Der einzige Weg","http://www.zeit.de/2014/29/israel-nahost-barack-obama","2014-07-10 10:00:00","57ba31fc31a9b6015314fd065d519081"
361412,"Geht Mario Draghi nach Rom?","http://www.zeit.de/2014/29/italien-mario-draghi-ezb-praesident","2014-07-11 17:39:00","3be9f0dcba635bf1b586e8e61aea2119"
361413,"Überhaupt nicht harmlos","http://www.zeit.de/2014/29/jella-haase-schauspielerin","2014-07-28 12:30:00","6b9dbefa86f881a8d6a07d3920c2f977"
361414,"Zum Amen gehört das Aber","http://www.zeit.de/2014/29/johanna-rahner-katholische-kirche","2014-07-10 10:00:00","71d4fe2c2c1a84634cb0001a70f7e377"
361415,"Geburtstag für alle","http://www.zeit.de/2014/29/josef-joffe-zeitgeist-29-2014","2014-07-10 10:00:00","c5eadd3d1e7929de8c4130a9efb2de26"
361416,"Guten!","http://www.zeit.de/2014/29/kantine-bundestag","2014-07-13 14:36:00","8a20e6a96f16e1b9b4945626431b3820"
361417,"Herr Hibbe macht zu","http://www.zeit.de/2014/29/kaufhaus-hibbe-neustadt-am-ruebenberge","2014-07-10 10:00:00","1eedc1f0d6ba1fd79c572eda45ee1923"
361418,"Und jetzt bitte lachen!","http://www.zeit.de/2014/29/kino-multikulti-hans-mit-scharfer-sosse-monsieur-claude","2014-07-10 10:00:00","2ee59de6d55aa21803373c7d86449632"
361419,"Reden war meine Therapie","http://www.zeit.de/2014/29/krebs-kinder-leukaemie","2014-07-10 10:00:00","ee6de8d04c088f92afd2ef5f542f02d2"
361420,"Raumfahrt auf Schienen","http://www.zeit.de/2014/29/kuenstler-ivan-puig-mexiko-eisenbahn","2014-07-14 17:15:00","873a58bfb3eb29663e9eb65f382c74d6"
361421,"Heimliche Leidenschaft","http://www.zeit.de/2014/29/kunstsammlung-hertford-freundliche-uebernahme","2014-07-10 10:00:00","9e298e69bd1489bb09d1595ff0c8c11c"
361422,"Man kann sich darauf verlassen","http://www.zeit.de/2014/29/landtagswahl-osten-linke","2014-07-10 10:00:00","7326ca2f8d3fa51c4636d81b61543ecb"
361423,"Läuft die La-Ola-Welle auf der Nordhalbkugel im Uhrzeigersinn und auf der Südhalbkugel andersherum?","http://www.zeit.de/2014/29/laola-welle-stimmts","2014-07-10 10:00:00","a630fdeb058aab23d78e7ed8e61a6347"
361424,"Rettet das Wollschwein!","http://www.zeit.de/2014/29/mangalitza-wollschweine-brandenburg","2014-07-24 11:55:00","9a24812f573f29f9eb1c5bb35a1a3b39"
361425,"Der Anti-Titan","http://www.zeit.de/2014/29/manuel-neuer-torwart","2014-07-12 15:19:00","60805125d2fc44caa06f6f1828720e3d"
361426,"Man schießt auf sie","http://www.zeit.de/2014/29/menschenrechtlerin-swetlana-gannuschkina-ukraine","2014-07-11 23:24:00","c5dc857a1b621174443836c3170e3a8d"
361427,"Der Eiskrieg","http://www.zeit.de/2014/29/molekularkueche-speiseeis-start-up","2014-07-28 19:39:00","cc513cfa95fff029efc17f45331eee42"
361428,"Rettet den Stier, nicht den Torero!","http://www.zeit.de/2014/29/morrissey-album-world-peace-business","2014-07-10 10:00:00","cfeeeb4cf34945d38afe860d0bbaa920"
361429,"Oh, mein Iran!","http://www.zeit.de/2014/29/naher-osten-iran-teheran","2014-07-10 10:00:00","4eec6db5955a3721f2b304fc77361ea4"
361430,"Gelehrte Geschäftsleute","http://www.zeit.de/2014/29/nebenverdienst-professoren-hochschule","2014-07-22 13:18:00","9746c088c71865fa7f54ab44f3abb5ed"
361431,"Was heißt hier \"Neue Mitte?","http://www.zeit.de/2014/29/neue-mitte-altona-stadtteil","2014-07-10 12:54:00","83c3cdba7f335002141d033c331be11a"
361432,"Schamlos!","http://www.zeit.de/2014/29/nord-sued-achse-finanzausgleich","2014-07-10 10:00:00","2853c4d837a274be75d68f4613ccbb48"
361433,"Wie Hänsel und Gretel","http://www.zeit.de/2014/29/oesterreich-parlament-perspektiven","2014-07-10 10:00:00","5873d6a15b74e869b62e3bc0e4cc9000"
361434,"Am Wasser gebaut","http://www.zeit.de/2014/29/otterndorf-elbvertiefung","2014-07-17 14:37:00","564ddbde402c38dac12eaed2b104073e"
361435,"Keine Toleranz!","http://www.zeit.de/2014/29/papst-franziskus-missbrauch-katholische-kirche","2014-07-10 10:00:00","b6b51477808f53af11bade3183093b8e"
361436,"Gehen die zusammen?","http://www.zeit.de/2014/29/ramelow-landtagswahl-thueringen-linke","2014-07-12 11:33:00","416b6575a675994413bdb7d2f63c8365"
361437,"Die freie Radikale","http://www.zeit.de/2014/29/sahra-wagenknecht-linkspartei","2014-07-15 23:08:00","a3787b173a3f8d22bb029ca00c8735fb"
361438,"Werden die Falschen Lehrer?","http://www.zeit.de/2014/29/schule-lehrer-talent","2014-08-18 08:26:00","aeb6471ebc18efe0f9f975f33a4d5da8"
361439,"Jetzt kommen die echten Flüchtlinge","http://www.zeit.de/2014/29/schweiz-asyl-eritrea-syrien","2014-07-10 10:00:00","46193c9b4cc1b6f1168ab5227dd69e5e"
361440,"Mahmud will zu uns","http://www.zeit.de/2014/29/schweiz-dublin-abkommen-asyl","2014-07-10 10:00:00","ee671747e9c765f10c848413b2de5665"
361441,"Übermütige Hasenfüße","http://www.zeit.de/2014/29/schweiz-eu","2014-07-10 10:00:00","ea83a62ba970e98b4d5e4541a8a5ba4d"
361442,"Eine Berner Schlaumeierei","http://www.zeit.de/2014/29/schweiz-nationale-finanzausgleich","2014-07-10 10:00:00","baa9418aaf68a74120574e08f0fedb6d"
361443,"Lebensgeschichte","http://www.zeit.de/2014/29/spiele-lebensgeschichte-29","2014-07-10 10:00:00","5e367a80021062c1b330def3c5cda34a"
361444,"Logelei","http://www.zeit.de/2014/29/spiele-logelei-29","2014-07-10 10:00:00","aed886dd0f0b4022b69caeb70ca7d5a5"
361445,"Früher waren Fußballer fauler","http://www.zeit.de/2014/29/spielervermittler-reinaldo-pitta-brasilien","2014-07-10 10:00:00","109eb5c0e280a911ae1591bb9d2e947f"
361446,"Schach","http://www.zeit.de/2014/29/spiele-schach-29","2014-07-10 10:00:00","65dd16b268e67e02bfdc55c34ee44d20"
361447,"ZEIT-Scrabble-Sommer (1)","http://www.zeit.de/2014/29/spiele-scrabble-29","2014-07-10 10:00:00","b5c4f95310787bcfb50c51f1aedfe719"
361448,"Das Verwöhnzarte","http://www.zeit.de/2014/29/toilettenpapier-zewa-quengelzone","2014-07-24 12:10:00","9ca271b06dae4ada4c6b0694be352c19"
361449,"Spiel auf Zeit","http://www.zeit.de/2014/29/ukraine-separatisten-rueckzug","2014-07-10 10:00:00","a1e4feb414c0d722fa5bc0caae782a13"
361450,"Erbe und teile!","http://www.zeit.de/2014/29/umverteilung-erbschaftsteuer","2014-07-10 10:00:00","c2c9b51a6862d0f1d2e3bad567d6cab6"
361451,"Das Kreuz mit alten Konten","http://www.zeit.de/2014/29/vatikanbank-ernst-von-freyberg","2014-07-10 10:00:00","3d6f255ee46f450fee9b5ecf3ff18c44"
361452,"Die Grippe des nächsten Jahres","http://www.zeit.de/2014/29/viren-grippe-vorhersage-who","2014-07-28 00:15:00","8536f2cdf2b039424c2f82e09810fb2c"
361453,"Zornige Klagen, scharfe Fragen","http://www.zeit.de/2014/29/volker-braun-dichter-werktage","2014-07-10 10:00:00","8ed19f60784f1148d6c919bbae9ab30f"
361454,"Das war die DDR","http://www.zeit.de/2014/29/volker-koepp-ddr-dokumentation-wittstock","2014-07-10 10:00:00","19ad0847f1ad59111601c2bc1afd789a"
361455,"Karte ohne Limit","http://www.zeit.de/2014/29/welt-des-geldes-new-york","2014-07-10 10:00:00","4a9faa4e747a2f72de491534208a2f84"
361456,"Mangel im Überfluss","http://www.zeit.de/2014/30/aerzte-mangel-landarzt","2014-08-02 18:30:00","2bf48fc937e6aaafb4e591f3766a75bb"
361457,"Ein Buch über alles","http://www.zeit.de/2014/30/al-gore-die-zukunft","2014-07-17 10:00:00","5f2468be0b35e6eeef7ff8f36b5a1104"
361458,"Angela Royal","http://www.zeit.de/2014/30/angela-merkel-geburtstag-portraet","2014-07-17 08:40:00","057c55faab59d826d17f0d005602624e"
361459,"Damals fiel ich in ein Loch","http://www.zeit.de/2014/30/anke-domscheit-berg-mauerfall","2014-07-20 16:41:00","c3f4c6d4c8df415c1f98409c0c13f6b9"
361460,"Kein Penisneid","http://www.zeit.de/2014/30/aussserdem-kein-penisneid","2014-07-17 10:00:00","10101bdcc6a9e1b7800c7a2be20abfb3"
361461,"Hauptsache, hohe Zinsen","http://www.zeit.de/2014/30/banken-ausland-exotisch","2014-07-30 19:50:00","8a46de0463f7b13d5de4a48742365a8e"
361462,"Wie aus Meistern Master werden","http://www.zeit.de/2014/30/bildung-ausbildung-studium","2014-08-02 13:18:00","0168d5021019d0f6cdd010de7cbe7228"
361463,"Von Heike zu Gudrun zu Katja","http://www.zeit.de/2014/30/bildungsroman-gerhard-henschel-achtziger","2014-08-05 00:57:00","e74df0baba93dc8ee521b1740d579232"
361464,"Brauchen wir Amazon?","http://www.zeit.de/2014/30/buchhandel-amazon-autoren","2014-07-31 15:08:00","11458928a39885498f19f9b0f278f26e"
361465,"Wohnen in der Fabrik","http://www.zeit.de/2014/30/chinesen-italien-textil-industrie","2014-08-02 15:36:00","c1690b5bbd5cc7f3ab91c8d67c234b34"
361466,"Passwort: \"hack","http://www.zeit.de/2014/30/computer-viren-hacker","2014-07-17 10:00:00","55e80fe635cc6b0d2f9df5caf4869828"
361467,"Wahrheit oder ZDF","http://www.zeit.de/2014/30/dausend-brasilien","2014-07-17 10:00:00","d36da50e17ac30ad49adffd64b1d133e"
361468,"We are family","http://www.zeit.de/2014/30/deutsche-nationalmannschaft-familie","2014-07-17 10:00:00","f36ea5d5b6a3b23b14edffbbc09fe733"
361469,"Was ist Liebe, Herr Diao?","http://www.zeit.de/2014/30/diao-yinan-regisseur-china","2014-08-02 18:21:00","bf55e4972613805cce90e754d7fa75e2"
361470,"Es stinkt zum Himmel","http://www.zeit.de/2014/30/donnerstalk-menschen-affen-geruch","2014-07-17 10:00:00","9cdbb6e2830f8faadb68d7d7426dd344"
361471,"Ehre statt Cash","http://www.zeit.de/2014/30/ehrenamt-mindestlohn","2014-07-17 10:00:00","860f0925b2c786e557ef84d303ff9800"
361472,"Hype um den Sultan","http://www.zeit.de/2014/30/elif-shafak-ehre-roman","2014-07-17 10:00:00","a35590384ab04784c0976e89d0c06016"
361473,"2 Frauen gegen Bayer","http://www.zeit.de/2014/30/erin-brokovich-bayer-pharma-industrie","2014-08-01 23:14:00","df73c87b659573708d549e995979d5d1"
361474,"Endlich bewiesen: Bio ist besser! Oder?","http://www.zeit.de/2014/30/ernaehrung-vorteile-bio-lebensmittel","2014-07-17 10:00:00","50ba40b64c36b4fab7dbf149b0c45329"
361475,"Der deutsche Dschihad","http://www.zeit.de/2014/30/erster-weltkrieg-dschihad-kaiserreich","2014-08-05 10:24:00","911c794ed1822707124a737bac5d34b0"
361476,"Juden auf Wanderschaft","http://www.zeit.de/2014/30/exilliteratur-volker-weidermann","2014-07-17 10:00:00","9d6941341ea57754c40d24f404c3d9f9"
361477,"Haltet mal die Luft an","http://www.zeit.de/2014/30/finanzmaerkte-zentralbank-spekulationsblase","2014-07-17 12:40:00","d21abfe74a22c9d404355501a80f012e"
361478,"Das Letzte","http://www.zeit.de/2014/30/finis","2014-07-17 10:00:00","bfb1cf1d1b1bc96c218c07f81bccdefb"
361479,"Irgendwann muss Schluss sein!","http://www.zeit.de/2014/30/flexi-rente-arbeitsmarkt-bezahlung","2014-08-02 19:53:00","f7ecd28997595bce0580d1583a85919b"
361480,"Das Wetter? Brrr","http://www.zeit.de/2014/30/friesland-ostfriesland-nordfriesland","2014-08-04 21:00:00","1de9ee201d0fc05bf7b7bca181ced394"
361481,"Große Kunst","http://www.zeit.de/2014/30/fussball-weltmeister","2014-07-17 10:00:00","9f6a1c9686af2db9aa98685c4a916d60"
361482,"Warum reagieren die Drücker der Fußgängerampeln so schlecht?","http://www.zeit.de/2014/30/fussgaengerampel-funktion","2014-07-31 10:45:00","e759d6e2632cdd305b8d589854f524ab"
361483,"Eine Runde auf Pi","http://www.zeit.de/2014/30/geometrie-pi-kreiszahl","2014-07-21 11:45:00","d08f3a3551fcadf092970b79aee3ddfc"
361484,"Der Tod ist das Überflüssigste","http://www.zeit.de/2014/30/gert-voss-nachruf","2014-07-17 10:00:00","788293afa88ac17a6b3f116797eb35a7"
361485,"Nimmt man an Gewicht zu, je tiefer man in die Erde steigt?","http://www.zeit.de/2014/30/gewicht-zunehmen-schwerkraft-stimmts","2014-08-02 10:48:00","b19de16dd0f354231ba1e1830d1993b0"
361486,"Was soll Anouk lernen?","http://www.zeit.de/2014/30/grundschule-berlin-kreuzberg","2014-08-03 14:32:00","fe8e856fb1bfa060c2d56700bd21a5fd"
361487,"Ein Mann, zwei Gesichter","http://www.zeit.de/2014/30/gustl-mollath-wiederaufnahmeverfahren","2014-07-17 10:00:00","97a79e72b8409026e4a4aa3502079941"
361488,"Land in Sicht","http://www.zeit.de/2014/30/hamburg-stadtentwicklung","2014-07-17 10:00:00","b6bf7efd61101c606fdfacdf0003d807"
361489,"Die Geiselnehmer","http://www.zeit.de/2014/30/hauke-brunkhorst-das-doppelte-gesicht-europas","2014-07-17 10:00:00","40efd3197ce85197061d41ed4c1c84ab"
361490,"Das Geschäft ist schmutzig","http://www.zeit.de/2014/30/helge-achenbach-kunst-betrug","2014-07-19 11:00:00","6aad8682178d805071746d5feac7340d"
361491,"Die Falschen geschützt","http://www.zeit.de/2014/30/hsh-bank-urteil","2014-07-17 10:00:00","187f4f3a6821db40c96e5a3686ee909e"
361492,"Eindämmen, nicht eingreifen!","http://www.zeit.de/2014/30/israel-gaza-nahost-konflikt","2014-07-19 13:11:00","39853de84d6c670ab7d5f8aa868a91d9"
361493,"Das falsche Verständnis","http://www.zeit.de/2014/30/israel-krieg-palaestina","2014-07-17 10:00:00","ce5521e36034c0002e7898a49b3fa420"
361494,"Angst ist das Hauptproblem","http://www.zeit.de/2014/30/jens-bass-techniker-krankenkasse-krankenversicherung","2014-07-18 22:44:00","39f1328fca9866d124154b00af3cdafa"
